ACCOUNT NO,LATITUDE,LONGITUDE,DEMAND,START TIME,END TIME,SERVICE DURATION
12545016,41.001312,28.881837,53.33,900,1100,5
12501002,41.024394,28.97423,71,600,1600,15
12538132,41.012324,28.817941,30,600,1600,15
12576446,41.012734,28.961956,942.5,800,1000,45
12559696,40.992216,28.83248,409.6,700,1300,15
12588068,41.110071,28.639168,23.75,800,1200,30
12585401,40.995592,28.776737,51.58,1200,1600,15
12554103,41.017962,28.59123,43.65,700,1400,15
12536085,41.054934,28.767877,652.33,600,900,15
12579339,41.044065,28.985748,27.9,800,1000,10
12557658,41.057748,28.627599,201.75,800,1600,5
12545700,41.003594,28.83083,11.28,600,1600,10
12592276,41.032475,28.80301,46.57,800,1700,20
12503240,41.073403,29.020422,27.23,1000,1500,5
12578189,41.160014,28.913226,32.18,1000,1200,5
12576385,41.016025,28.949126,15.76,700,1200,15
12539780,41.071929,28.90127,123.39,800,1600,5
12537109,41.015539,28.824847,79.26,600,1600,10
12520692,41.085949,29.008171,15.86,700,1200,5
12558251,40.981454,28.89108,122.4,800,1200,10
12568593,41.058758,29.024821,9,900,1300,10
12561554,41.013968,28.547072,7.34,900,1300,10
12538215,41.058547,28.826502,1658.01,600,1600,15
12569363,41.01148,28.960331,158.95,600,1600,15
12508358,41.064786,29.002241,85.17,700,1300,15
12520165,41.120519,29.049568,11,750,1200,15
12578381,41.077773,28.618917,39.64,800,1300,10
12584270,41.239874,29.031407,87.18,700,1400,10
12548010,41.024003,28.686174,43.66,800,930,15
12570016,41.068211,29.006106,52.8,800,1100,15
12537133,41.020735,28.836291,151.5,600,1600,5
12576388,41.017186,28.946368,59.35,1000,1600,15
12561568,41.00366,28.532564,13.14,800,1300,15
12557672,41.056194,28.627625,336.5,700,1200,15
12594158,41.185864,28.739464,31.8,1100,1500,15
12567401,41.030744,28.975804,23.9,700,1000,10
12588164,41.017437,28.626659,35.62,800,930,10
12558285,40.995024,28.925537,83.46,600,1600,15
12576404,41.015488,28.932451,147.24,600,1600,15
12504360,41.030846,28.8963,44.59,700,1400,15
12533173,41.006452,28.863116,79.9,800,1300,15
12537128,41.01154,28.815385,4.5,600,1600,10
12563660,41.035321,28.920565,323.03,600,1600,15
12591369,41.081225,28.808385,17,900,1100,15
12564300,41.085457,29.04673,84.52,700,1200,5
12504253,41.011419,28.888087,191.33,600,1600,5
12508333,41.066827,28.996879,13.74,800,1300,15
12568592,41.077294,29.042777,12,800,1300,10
12564502,41.075736,29.042977,9.9,700,1300,10
12567439,41.030869,28.973696,34,1000,1300,10
12520581,41.096769,29.019222,137.65,700,1400,10
12558250,41.003074,28.914756,59.81,800,1200,10
12585406,40.992866,28.787895,38.32,1200,1600,15
12556575,41.073682,28.683788,128.35,800,1000,10
12512907,40.958741,28.8223,28.8,600,1600,15
12561365,41.014958,28.549904,50,700,1300,20
12556655,41.066062,28.660246,99.65,1000,1300,10
12593080,41.087304,28.885289,48.7,600,1400,15
12556660,41.068281,28.661453,34.2,900,1300,10
12578373,40.980398,28.821152,3765.1,600,1600,15
12545409,41.009303,28.86155,270.63,600,1300,15
12563669,41.045275,28.906093,45.14,800,1000,5
12549039,41.00168,28.673693,20.43,700,1300,15
12550159,41.139235,28.358295,621.75,700,1200,15
12534091,41.080912,28.876955,52.2,600,1600,15
12579288,41.05325,28.988686,108.49,800,1000,15
12556534,41.153906,28.621247,10.24,600,1200,25
12536109,41.036275,28.787895,16.4,1000,1400,15
12567453,41.035409,28.985622,105.3,800,1200,10
12509270,41.067769,28.897503,7.17,700,1200,10
12588221,41.008044,28.632774,171.88,1000,1200,30
12560150,41.003249,28.713085,290.2,700,1000,15
12537168,41.018027,28.845247,45.4,800,1000,45
12509492,41.046162,28.897026,215,600,1600,15
12532548,41.038457,28.859163,84.33,600,1600,15
12579365,41.057612,28.980112,76.71,1000,1200,5
12588298,40.999364,28.664626,112.5,800,1200,10
12559688,40.995835,28.885993,14.3,600,1600,15
12060082,41.030161,28.649487,3874,830,1600,30
12568366,41.076051,29.043024,149.5,800,1300,10
12532287,41.050813,28.875246,27.5,600,1600,10
12520647,41.088707,29.026197,38.4,600,1600,15
12559658,40.984394,28.848677,14.83,700,1500,15
12515350,41.084935,28.973208,24.29,1100,1500,15
12503242,41.076158,29.020488,81.45,800,1500,10
12561347,41.009815,28.535748,66.24,1000,1100,20
12583470,40.973484,28.799348,27.5,800,1000,30
12545760,41.006325,28.832237,167.7,600,1300,15
12515331,41.084962,28.97747,193.38,600,1600,15
12532655,41.031594,28.844291,4.5,800,1000,30
12576387,41.028973,28.94353,70,700,1200,15
12515147,41.088966,28.980419,548,900,1200,15
12558291,40.99534,28.909737,56.13,800,1000,30
12503445,41.0455,28.966506,24.65,700,1000,10
12579303,41.040835,28.999166,34.52,600,1600,10
12593186,41.086757,28.902365,18.53,1000,1400,10
12566148,41.069791,28.980024,51,700,1100,11
12583282,40.961299,28.815293,60.07,600,1600,20
12509483,41.06337,28.89394,57.05,1100,1500,5
12593122,41.097072,28.87553,93.5,600,1200,10
12570167,41.068065,29.008835,32.41,800,1300,20
12558108,41.010577,28.938164,106.52,1100,1600,10
12567345,41.042088,28.966707,11.67,1000,1400,20
12548129,41.028396,28.667048,117.04,800,1300,15
12584329,41.246476,29.036729,61.2,700,1200,5
12542060,41.006991,28.942168,94.05,600,1600,15
12576086,41.042919,28.986708,67.33,1000,1300,10
12561284,41.012464,28.556881,105.5,700,800,10
12592173,41.069272,28.90725,39.83,900,1200,20
12592339,41.056998,28.803901,59.34,900,1200,15
12566392,41.090885,28.997389,105.56,1200,1700,10
12584178,41.169585,28.990828,63.97,800,1600,5
12537184,41.005087,28.823155,1767.13,900,1100,45
12579287,41.047632,28.980067,111.58,1200,1600,10
12532571,41.019684,28.859007,49.97,1000,1600,15
12594009,41.078108,28.727257,65.74,1300,1600,15
12501855,41.044002,28.958294,57.82,700,1200,10
12579377,41.050565,28.994295,49.5,800,1200,10
12532616,41.026232,28.845093,13.88,1200,1600,15
12537122,41.010404,28.814831,25,600,1600,10
12567008,41.036303,28.9844,24.5,600,900,15
12578334,41.093502,28.973978,34.31,800,1400,10
12567365,41.037447,28.991976,160,600,900,30
12555075,41.017425,28.644002,10.62,800,1000,10
12584368,41.13002,29.042063,173.61,700,1300,10
12532644,41.072135,28.857955,59.64,700,1200,15
12591230,41.074951,28.790657,39.62,800,1600,10
12503213,41.071925,29.028008,11.8,800,1100,5
12560171,40.983591,28.708069,158.68,1030,1130,15
12585428,41.012905,28.796603,237.5,700,1200,5
12509256,41.079011,28.883958,64.03,830,1400,30
12579136,40.9948,28.90033,55.58,800,1200,10
12538122,41.032985,28.830107,276.04,800,1000,15
12508363,41.061297,28.987258,37.5,700,1300,10
12510630,41.132444,28.479338,53.66,700,1300,10
12579266,41.045948,28.994417,40.2,700,1200,5
12569176,41.053862,28.959734,119.65,500,800,10
12576304,41.02994,28.950504,95.04,1000,1600,5
12549567,40.979334,28.660883,26.83,700,1300,15
12569139,41.012714,28.960342,108.6,700,1200,20
12508344,41.057717,28.98499,35.99,600,1600,10
12560272,40.982239,28.720229,156.95,900,1400,10
12559574,40.977552,28.872459,219.55,800,1200,15
12557635,41.075005,28.624307,333.78,600,1600,15
12559533,41.044097,28.812811,19.31,700,1600,15
12550158,41.062944,28.334027,137.13,700,1200,15
12504321,41.016839,28.878635,196.1,600,1600,45
12585438,41.004635,28.798268,43.4,800,1400,15
12564277,41.080717,29.035394,96.57,700,1200,5
12539105,41.034044,28.903656,49.8,800,1200,10
12554119,41.01499,28.637229,4.61,800,1100,15
12554189,41.009084,28.633063,10.89,800,1300,15
12566424,41.090888,29.005186,54.9,800,1000,10
12504328,41.03793,28.882453,10.05,800,1300,10
12583365,40.960298,28.837475,98.7,800,1400,15
12548096,41.045861,28.666563,108.47,700,1300,10
12563511,41.047393,28.906304,67.19,1200,1600,10
12562158,41.015285,28.690001,77.02,600,1600,15
12594150,41.117137,28.773268,34.52,900,1200,15
12557527,41.061129,28.639353,156,800,1200,25
12548126,41.017641,28.666642,13.37,900,1200,10
12558274,41.007576,28.899081,66.41,800,1300,15
12559514,40.991698,28.880986,71.7,800,1600,10
12538300,41.036994,28.823577,26.8,1100,1400,15
12594161,41.115836,28.744555,96.73,1100,1500,15
12588292,41.008532,28.657502,299.2,800,1200,10
12588271,41.011764,28.64994,19.75,600,1600,15
12515343,41.081932,28.96311,43.27,1100,1400,15
12539825,41.045171,28.866661,41.26,700,1000,15
12558245,40.998387,28.909763,20.15,600,1600,15
12563649,41.039751,28.92125,245.98,600,1600,10
12530056,40.994314,28.924824,9.18,1000,1300,5
12556512,41.088077,28.750212,57.74,1300,1600,15
12508272,41.065594,28.994875,22.42,800,1000,10
12584297,41.124267,29.054229,128.66,700,1200,5
12559743,40.991897,28.834017,20.55,800,1000,30
12558162,41.014898,28.91987,165.17,800,1200,15
12591408,41.120614,28.807334,66.07,600,1600,15
12532498,41.032071,28.846294,23.14,900,1600,30
12576079,41.052442,28.984867,189.75,700,1100,15
12549028,40.996761,28.647632,57.29,800,1400,15
12564045,41.071254,29.018406,40.33,600,1600,10
12583205,41.0455,28.905506,34.79,900,1200,20
12588284,41.011738,28.644041,65.05,900,1400,10
12563595,41.038844,28.929865,64.97,800,1400,20
12520373,41.109364,29.021758,100,600,1600,5
12535006,41.055805,28.757728,79.28,800,1200,10
12539596,41.084993,28.920398,82.99,830,1400,20
12519082,41.129872,29.024627,1285.11,800,1200,15
12556395,41.040383,28.654092,42.4,600,1200,15
12556233,41.025967,28.623006,345.78,800,1300,20
12557676,41.04128,28.64708,45.17,900,1300,10
12562170,41.004698,28.684893,72.4,800,1500,15
12583357,40.99606,28.796194,191.13,800,1600,15
12576308,41.022915,28.954325,20.46,800,1400,30
12503426,41.078317,29.012039,58.25,800,1200,10
12555126,41.009447,28.659185,19.2,900,1300,15
12537014,41.024089,28.857446,109.8,600,1600,15
12532211,41.031325,28.83282,183.28,700,1600,15
12562015,41.009666,28.659596,14.7,600,1800,20
12591345,41.06921,28.78368,110.5,700,900,20
12569253,41.007074,28.954146,271.01,700,1000,15
12554145,41.006517,28.622713,121.33,900,1300,10
12539764,41.067059,28.89979,8.6,600,1600,15
12576443,41.017208,28.950837,11.42,900,1300,15
12520636,41.08686,29.006948,683.8,600,1600,15
12536048,41.036856,28.782097,99.15,700,900,15
12539815,41.030046,28.863429,33.24,800,1300,15
12566309,41.100517,28.991172,40.13,600,1600,10
12520686,41.091351,29.010343,23.52,600,1600,15
12592220,41.048412,28.801019,50.05,1200,1600,15
12538167,41.021116,28.821418,28.86,800,1600,10
12519209,41.120103,29.00819,52.4,600,1600,10
12584201,41.143049,29.030728,42.49,1200,1700,5
12585150,40.979564,28.741508,44.75,1200,1300,15
12535038,41.077741,28.693992,17,600,1600,15
12592312,41.055802,28.793402,96.04,1000,1600,15
12532121,41.040474,28.881446,140.84,1000,1500,20
12548074,41.013859,28.678063,55.11,600,1600,15
12576421,41.022248,28.945014,324.63,700,1200,15
12585142,41.085756,28.804519,354.15,900,1600,30
12557699,41.0621,28.637779,216.5,800,1200,10
12519046,41.09661,29.053308,93.67,600,1600,10
12508337,41.063893,28.977437,206.97,1000,1200,10
12579292,41.070787,29.010484,14.16,800,1000,10
12561409,41.081095,28.220092,247.53,1000,1100,10
12561242,41.01661,28.631677,50.5,600,1000,25
12560226,40.989241,28.712108,162.42,800,1700,20
12509366,41.06139,28.864313,172.68,600,1600,10
12515181,41.091895,28.975804,9.6,800,1600,5
12584221,41.177653,28.991185,58.3,1100,1600,5
12509487,41.063783,28.859281,69.15,800,1000,30
12559726,40.976831,28.874451,12.75,800,1300,15
12501874,41.031298,28.965047,327.2,600,1600,15
12554190,40.994417,28.626077,21.1,800,1300,15
12583300,40.974683,28.796767,15.29,700,1600,10
12593175,41.108027,28.876076,419.05,600,1600,15
