ACCOUNT NO,LATITUDE,LONGITUDE,DEMAND,START TIME,END TIME,SERVICE DURATION
12584314,41.208662,29.021391,74.58,700,1200,5
12515029,41.177958,28.88855,99.1,800,1200,30
12583436,40.985153,28.790979,17.33,1000,1400,10
12569375,41.016153,28.973209,10.62,800,1200,10
12545732,40.999259,28.827054,47.3,700,900,15
12564119,41.085383,29.046279,200.42,800,1300,5
12563692,41.040038,28.922136,354.5,800,1000,30
12562170,41.004698,28.684893,72.4,800,1500,15
12558109,41.006397,28.907432,130.91,1200,1600,5
12541107,41.078413,28.935834,9.6,900,1400,10
12559406,40.977695,28.870912,127.5,900,1200,20
12538181,41.029983,28.832843,25.48,700,900,15
12503353,41.070634,28.996789,44.01,1000,1300,30
12538123,41.030492,28.828725,84.05,1200,1400,15
12539596,41.084993,28.920398,82.99,830,1400,20
12534014,41.084149,28.912093,143.1,800,1200,15
12532659,41.028542,28.850323,25.95,800,1400,25
12594106,41.197643,28.767871,92.7,700,1200,5
12557556,41.038373,28.653974,19.13,830,1200,20
12579312,41.051395,28.986758,25.5,600,1600,15
12545728,41.008558,28.818586,8,800,1200,15
12588067,41.039882,28.651484,28.28,830,1200,20
12592017,41.137663,29.053458,156.2,800,1300,15
12593201,41.098745,28.899698,17.15,700,1100,15
12591411,41.070664,28.795505,40.26,800,1200,15
12578245,41.180649,28.893785,39.6,1100,1300,5
12545765,40.995144,28.847052,157.95,800,1000,30
12591195,41.079986,28.794214,118.6,900,1600,15
12509466,41.065862,28.838089,79.88,600,1600,15
12585142,41.085756,28.804519,354.15,900,1600,30
12509467,41.053999,28.894378,44.03,800,1100,15
12515280,41.08742,28.969088,53.09,600,1600,10
12585182,40.975511,28.718267,43.62,800,1400,15
12584264,41.188927,29.038256,170.34,730,1400,15
12509471,41.045561,28.89626,1.2,600,1600,15
12557610,41.037206,28.648696,211.7,600,1200,15
12592225,41.034726,28.764801,82.8,900,1600,15
12548137,41.013701,28.678151,148.75,900,1200,15
12563508,41.033793,28.902245,199.02,900,1200,10
12515050,41.180203,28.886144,67.99,800,1200,5
12568618,41.048367,29.026083,99,600,1600,15
12559572,40.977281,28.868356,10.62,800,1600,15
12539794,41.055283,28.91545,45.38,600,1600,10
12584182,41.158383,29.035778,29.88,700,1200,10
12508214,41.061143,28.987339,185.73,800,1200,10
12584201,41.143049,29.030728,42.49,1200,1700,5
12560195,40.981041,28.72643,22.89,800,900,20
12559643,40.978411,28.873446,107.18,700,1200,15
12542085,40.997956,28.924318,77.25,700,1200,15
12561547,41.009777,28.528907,191.25,700,1200,5
12591378,41.108205,28.802539,28.38,800,1200,15
12584068,41.103825,29.046575,76.75,800,1100,15
12566417,41.098448,28.997133,148.8,800,1100,20
12568614,41.043637,29.003893,5,700,1300,10
12549054,40.989275,28.657231,65.9,600,1600,15
12548121,41.043982,28.664298,129.72,900,1300,10
12536061,41.00718,28.775676,44.83,700,900,15
12593030,41.097982,28.905936,37.04,830,1600,30
12570137,41.069085,28.999266,323.29,800,1300,10
12583441,40.97815,28.817584,152.5,700,1300,10
12519137,41.111376,29.02503,30.98,700,1200,5
12562001,40.991023,28.626501,16.75,800,1100,15
12564219,41.078161,29.025979,88.8,700,1800,15
12562002,41.013932,28.650155,196.15,600,1800,15
12519160,41.105685,29.024578,143.4,700,1200,5
12539105,41.034044,28.903656,49.8,800,1200,10
12060088,41.030161,28.649487,1974,830,1600,30
12556670,41.089246,28.643128,181.75,700,1200,5
12509490,41.069458,28.89833,69.2,900,1300,15
12589041,41.143953,28.463428,38.77,1100,1230,15
12545752,41.004465,28.816525,58.8,800,1300,15
12561508,41.014009,28.548014,15.75,800,1200,10
12537185,41.010398,28.814799,47,1000,1200,30
12508233,41.061027,28.988056,164.5,800,1200,15
12545748,41.008135,28.822315,11.52,900,1200,15
12592158,41.067119,28.897559,62.66,900,1200,30
12515343,41.081932,28.96311,43.27,1100,1400,15
12503463,41.078358,29.012093,73.06,600,1600,15
12561506,41.025435,28.544805,26.86,800,1200,15
12567420,41.066266,29.006442,31.5,800,1100,15
12519198,41.113264,29.020133,44.5,700,1300,10
12555150,41.026581,28.663441,5060.48,700,1200,5
12584184,41.127922,29.042616,109.75,800,1200,5
12588263,40.999977,28.653916,63.25,600,1600,15
12523106,41.087457,28.651003,38,700,1600,15
12537128,41.01154,28.815385,4.5,600,1600,10
12583467,40.988949,28.791449,25,800,1100,30
12568587,41.046402,29.000252,7.99,800,1300,10
12576323,41.019173,28.953013,29.25,1100,1600,5
12566501,41.090638,29.005001,112.66,700,1300,10
12592171,41.0979,28.863936,29.4,830,1200,35
12560303,40.977626,28.720602,565.88,600,1600,15
12509344,41.04601,28.896068,126.3,600,1600,20
12579254,41.052991,28.994289,164.98,800,1200,5
12578334,41.093502,28.973978,34.31,800,1400,10
12556596,41.141197,28.639437,36.26,600,1600,15
12557061,41.01071,28.793152,726.13,800,900,40
12563686,41.029412,28.911326,80,1000,1200,20
12567461,41.033508,28.977401,23.9,800,1000,5
12536045,41.036301,28.7847,61.29,900,1400,15
12509366,41.06139,28.864313,172.68,600,1600,10
12503189,41.06615,29.006994,25.33,900,1200,10
12558292,40.996804,28.88613,10.62,700,730,25
12509433,41.060814,28.851041,57.67,800,1600,5
12593204,41.090124,28.896978,386,600,1600,15
12532643,41.046109,28.853491,52.93,700,1400,15
12576428,41.020969,28.953071,14.4,800,1200,10
12520572,41.06806,29.015343,91.58,800,1100,20
12538231,41.018376,28.813405,110.24,700,900,15
12539756,41.065647,28.933847,5.6,600,1300,10
12508340,41.063723,28.998478,185.4,800,1200,15
12569376,41.012611,28.976889,10,800,1200,15
12558096,41.003595,28.920148,372.98,600,1200,30
12579140,41.032978,28.863745,27.96,900,1600,30
12545762,40.997868,28.835022,10.2,800,1300,15
12561347,41.009815,28.535748,66.24,1000,1100,20
12535096,41.081069,28.683531,57.63,800,1600,5
12539539,41.079351,28.906317,66.25,600,1600,25
12515325,41.17768,28.889635,46.63,1000,1300,15
12519052,41.114032,29.022337,77.22,600,1600,10
12508360,41.0679,28.992374,10.4,600,1600,15
12515350,41.084935,28.973208,24.29,1100,1500,15
12532655,41.031594,28.844291,4.5,800,1000,30
12560320,40.976373,28.741204,31.92,700,1200,5
12539831,41.044572,28.867883,136.03,1200,1500,15
12554095,41.016198,28.627124,131.07,600,1600,10
12538132,41.012324,28.817941,30,600,1600,15
12568511,41.043255,29.004562,103.92,700,1000,10
12578218,41.211883,28.726716,37,700,1200,15
12532482,41.033334,28.863334,240.6,900,1600,15
12550159,41.139235,28.358295,621.75,700,1200,15
12545665,41.009824,28.815126,9.24,900,1600,10
12542071,41.01285,28.93172,87.45,800,1100,15
12568417,41.048918,29.026987,207.03,1000,1300,10
12568610,41.047895,29.005885,7,700,1300,15
12562146,41.023822,28.669548,30.35,600,1600,10
12584374,41.124532,29.054159,33.3,700,1300,10
12535076,41.13903,28.463894,207.58,800,1600,6
12576411,41.014029,28.93298,200.25,600,1600,15
12583439,40.978424,28.819252,7854.75,800,1000,60
12591052,41.056806,28.912119,37.27,900,1400,20
12567473,41.026523,28.978366,68.95,1100,1300,5
12564498,41.073285,29.02885,72.48,800,1300,15
12568632,41.045546,29.002967,30.13,1100,1300,10
12539826,41.04196,28.860756,23.93,700,1400,15
12509477,41.051888,28.891756,37.84,800,1200,15
12560275,40.98201,28.721371,281.72,800,1200,15
12538192,41.047815,28.809299,14.16,600,1600,10
12539501,41.075943,28.923059,193.55,600,1300,15
12563464,41.038346,28.932388,400,900,1000,20
12568592,41.077294,29.042777,12,800,1300,10
12560311,40.979174,28.726094,54.39,1000,1300,10
12537148,41.018594,28.826318,135.01,900,1300,5
12561474,41.079567,28.236652,47.83,600,1600,15
12559661,40.981568,28.874334,12.15,600,1200,15
12554162,41.014362,28.598094,30.54,1000,1500,10
12538243,41.023923,28.814582,30.13,600,1600,10
12509450,41.059744,28.896566,42.04,600,1600,10
12566269,41.1061,28.9977,24.44,600,700,5
12556482,41.063352,28.685818,115.5,930,1600,15
12515239,41.071671,28.980156,112.46,600,1200,10
12533069,41.008679,28.859432,6.3,600,1600,15
12583438,40.966618,28.797586,110.42,800,1800,15
12539757,41.049267,28.92197,36.96,1200,1600,10
12539343,41.026718,28.912845,27.74,600,1000,10
12557598,41.043581,28.635633,56.1,700,1100,15
12566504,41.099781,28.991386,37.4,700,1300,10
12060079,41.006186,28.666135,3847.5,600,1600,30
12576377,41.015069,28.95111,21.16,600,1600,15
12556567,41.07033,28.678244,170.43,800,1400,15
12559399,40.995834,28.886007,100.6,900,1200,10
12509261,41.067892,28.896533,279.45,700,1000,15
12561315,41.000484,28.542349,9.56,1100,1230,10
12561554,41.013968,28.547072,7.34,900,1300,10
12592324,41.044437,28.776262,74.7,700,900,15
12567040,41.02875,28.974658,159.65,600,1000,10
12559345,40.961178,28.833169,56.52,800,1400,10
12556541,41.056301,28.668162,323.85,1000,1600,15
12563599,41.016191,28.905654,40.59,600,1600,10
12562160,40.994512,28.719813,200,700,1200,5
12569239,41.035938,28.979598,715.34,600,1000,20
12592172,41.078814,28.921908,19.16,900,1400,20
12555109,41.010462,28.664559,206.54,800,1600,8
12515285,41.092423,28.970112,312.05,700,1200,5
12592219,41.055131,28.803921,76.79,1200,1600,15
12548126,41.017641,28.666642,13.37,900,1200,10
12532211,41.031325,28.83282,183.28,700,1600,15
12508243,41.062427,28.989371,211.4,800,1100,15
12548131,41.031553,28.68083,117.22,800,1300,15
12504321,41.016839,28.878635,196.1,600,1600,45
12564300,41.085457,29.04673,84.52,700,1200,5
12563559,41.019326,28.91712,285.83,730,1000,15
12533116,40.995938,28.862056,1554.85,600,1600,10
12591145,41.107408,28.758216,97.84,600,1600,20
12541120,41.080775,28.944115,53.58,700,1400,15
12564026,41.067826,29.003727,585,900,1200,30
12545692,41.008799,28.822269,33.7,600,1600,15
12532658,41.064925,28.839217,65.28,8000,1400,25
12592242,41.029513,28.802106,84.95,700,1600,20
12585384,41.000553,28.792449,59.5,700,900,15
12563573,41.037621,28.922709,19.28,600,1400,15
12520427,41.1186,29.051003,45.33,800,1000,10
12515353,41.077886,28.990044,154.93,700,1300,10
12534021,41.068411,28.895813,15.34,600,1600,10
12558126,40.986535,28.90422,62.12,800,1600,5
12569338,41.009273,28.967781,75.5,630,1030,30
12576151,41.000282,28.923173,22.83,800,1500,10
12563554,41.033464,28.89743,49.58,800,1400,15
12591354,41.093902,28.789115,55.28,600,1600,10
12535047,41.074168,28.728377,69.9,600,1600,15
12568552,41.060493,29.011352,139.01,800,1000,5
12515312,41.071894,28.966505,215.33,700,1300,5
12592014,41.065814,29.007453,102.52,900,1200,25
12536047,41.036274,28.774684,48.45,700,900,15
12576398,41.011145,28.935367,42.36,600,1600,10
12569136,41.01565,28.971969,52.5,850,1000,10
12563703,41.021627,28.907838,13,800,1000,10
12569320,41.015261,28.975753,29.21,800,1200,15
12508339,41.066867,28.996289,127.15,800,1300,10
12569384,41.014305,28.974822,46.43,600,1000,15
12591109,41.020651,28.797022,44.75,900,1600,35
12579211,41.054031,28.980985,207.95,900,1200,15
12583453,40.960304,28.82317,25.44,600,1200,15
12541100,41.067559,28.947059,18.3,800,1200,10
12592378,41.028935,28.809411,46.67,700,1300,30
12576440,41.02003,28.935783,125.21,800,1000,30
12583365,40.960298,28.837475,98.7,800,1400,15
12584079,41.042956,28.997692,20.61,800,1500,10
12584242,41.17668,29.054416,29.6,700,1600,15
12508319,41.04377,29.002209,241.85,800,1000,5
12549560,41.038118,28.82044,10.88,800,1000,20
12576059,41.13745,29.037775,126.91,800,1300,15
12539543,41.07626,28.901403,31.46,700,1500,10
12560140,40.981901,28.722274,340.15,730,830,20
12567479,41.033734,28.977713,45.75,800,1000,5
12583187,41.003118,28.838679,33.28,900,1500,40
12531400,40.995843,28.886005,266.65,900,1200,10
12590684,41.191502,28.596058,2340,800,1000,30
12564126,41.086274,29.048088,59.45,700,1100,10
12561485,40.993884,28.537527,9.6,800,1400,10
12564513,41.075589,29.019303,115.05,700,1300,10
12566415,41.097412,28.986396,65.84,700,1400,15
12592337,41.049982,28.774611,20,600,1600,10
12509378,41.045934,28.896081,21.24,600,1600,10
12557584,41.032921,28.677438,50.68,600,1600,10
12519082,41.129872,29.024627,1285.11,800,1200,15
12561195,41.126306,28.429441,211,1000,1100,30
12560325,40.993817,28.698807,65.2,700,1200,5
12594031,41.101054,28.762068,105.48,800,1300,15
12592323,41.055958,28.777485,59.5,700,900,15
12584347,41.199717,29.028657,91.36,800,1300,15
12060419,41.074922,28.654838,2619.3,700,1200,30
12559686,40.978644,28.877175,371.7,800,1600,15
12559388,40.977722,28.870897,21.57,800,1600,15
12592290,41.042047,28.786371,99.42,600,1600,10
12560162,40.98166,28.721,231.56,900,1030,15
12558290,40.990237,28.903815,80.88,900,1100,15
12588311,41.003134,28.642962,11.74,900,1300,10
12567436,41.033931,28.976571,117.26,700,1000,15
12562004,41.011706,28.665991,33.65,600,1200,15
12549437,40.989119,28.607156,27.47,700,1400,15
12562069,40.998456,28.701065,310.35,800,1200,15
12556548,41.062444,28.67924,9.6,800,1600,20
12576421,41.022248,28.945014,324.63,700,1200,15
12567173,41.029703,28.975317,5,600,1000,12
12591105,41.031228,28.828425,42.08,900,1600,20
12558230,40.995857,28.899156,40.76,600,1600,10
12536051,41.042499,28.784634,45.09,600,1600,10
12585293,41.003915,28.794322,52.22,900,1600,20
12593038,41.100633,28.864732,71.32,1200,1600,10
12536085,41.054934,28.767877,652.33,600,900,15
12561551,41.025365,28.557583,70,700,1200,5
12556451,41.156738,28.611156,76.5,600,1200,20
12519220,41.114573,29.058657,11.74,700,1300,10
12566148,41.069791,28.980024,51,700,1100,11
12563530,41.0389,28.909542,139.32,900,1600,15
12515278,41.177336,28.887555,154.71,530,1430,10
12548139,41.04395,28.663653,70.8,1000,1300,15
12504155,41.019851,28.865612,204.54,600,1600,15
12560304,40.977036,28.719401,101.66,1000,1300,10
12533060,41.005556,28.869074,31.45,600,1300,15
12557397,41.084009,28.807182,417.83,1200,1600,25
12548079,41.045706,28.663982,40,800,1600,8
12583197,41.001684,28.834437,54.51,900,1500,35
12555153,41.025911,28.640256,33.48,800,1300,15
12555131,41.016852,28.649133,23.01,900,1400,10
12568294,41.080734,29.035668,13.2,650,1100,5
12545747,41.001999,28.818804,21.33,800,1200,10
12559732,40.989427,28.861219,53.25,800,1300,15
12568599,41.057346,29.000371,28.53,800,1300,15
12585409,40.998316,28.763809,7,700,1200,5
12538301,41.043281,28.819727,28.28,800,1300,15
12532623,41.053801,28.834791,39.66,1200,1600,15
12579388,41.050829,28.994374,226.66,900,1200,15
12579199,41.051098,28.986202,132.59,800,1200,10
12592359,41.047588,28.799924,34,900,1200,15
12504355,41.012788,28.888029,53.71,800,1400,10
12568523,41.045792,29.002794,85.68,800,1100,10
12509486,41.034874,28.877249,44.78,600,1600,15
12578160,41.080167,28.995075,55.97,800,1300,16
12538297,41.092944,29.004411,5,800,900,10
12568416,41.04384,29.004331,18,800,2200,15
12535057,41.06371,28.715828,27.1,800,1600,9
12566424,41.090888,29.005186,54.9,800,1000,10
12534022,41.079859,28.876184,15.34,600,1600,10
12570168,41.06818,28.99863,32.75,800,1300,15
12576391,41.01208,28.940074,209.22,700,1500,15
12568574,41.054696,29.022622,53.56,600,1600,10
12563707,41.046211,28.932938,87.7,700,1300,10
12577168,41.081171,28.894333,371.15,600,800,10
12576086,41.042919,28.986708,67.33,1000,1300,10
12569380,41.008233,28.976327,38.75,800,1300,10
12509315,41.063163,28.860153,58.8,1100,1600,15
12504334,41.035994,28.874337,140.08,600,1600,10
12501874,41.031298,28.965047,327.2,600,1600,15
12515030,41.076878,28.981669,72.65,900,1200,30
12593066,41.103085,28.897894,7.73,830,1600,30
12545510,41.005595,28.845798,21.1,600,1600,15
12503471,41.078816,29.004331,57.15,700,900,10
12510635,41.144138,28.460485,14,800,1300,10
12591369,41.081225,28.808385,17,900,1100,15
12555011,40.984466,28.674547,54.2,1100,1300,15
12570082,41.067595,29.001989,10.62,600,1600,15
12557520,41.01564,28.645542,46.48,900,1200,20
12566039,41.177133,28.886693,21.54,600,1600,15
12535181,41.07089,28.726246,7.8,1100,1500,15
12538262,41.030334,28.827672,178.03,900,1100,15
12558229,40.997789,28.908608,78.54,600,1600,15
12504357,41.030949,28.889878,59.38,600,1600,15
12593194,41.091139,28.86407,344.73,600,1600,15
12537187,41.01604,28.824675,13.69,800,1400,15
12509444,41.047007,28.897341,7.8,600,1600,15
12560319,40.976718,28.695399,31.45,700,1200,5
12576347,41.023192,28.960799,29.19,600,1600,15
12536106,41.010834,28.782076,19.48,600,1600,15
12583363,40.959115,28.82229,165.73,800,1400,15
12579328,41.053614,28.994692,53,900,1100,20
12510639,41.070798,28.250882,9.25,900,1300,10
12562174,41.004244,28.688585,187.74,700,1200,5
12532123,41.0361,28.8601,52.92,700,1600,15
12533056,40.992319,28.84562,10.62,600,1600,10
12538191,41.032231,28.823443,12.39,800,1200,10
12561526,41.032911,28.550346,11,800,1600,15
12536109,41.036275,28.787895,16.4,1000,1400,15
12520757,41.079535,29.006488,22.2,700,1300,10
12585274,40.992931,28.789057,93.11,1200,1600,15
12532411,41.052257,28.839448,67.15,630,1600,10
12588322,41.011762,28.642642,48.72,900,1300,10
12578227,41.089344,28.875367,84.28,800,1400,15
12592173,41.069272,28.90725,39.83,900,1200,20
12556483,41.06768,28.691268,39.8,930,1600,30
12510656,40.980838,28.734175,25.75,800,1300,15
12579155,41.051561,28.992775,35.84,900,1200,25
12508300,41.061929,28.98755,295.09,800,1000,10
12548050,41.034066,28.678631,675.99,1000,1300,15
12566490,41.097614,28.986452,119,700,1200,10
12541126,41.076232,28.942567,26.04,600,1600,15
12509407,41.055706,28.875019,28.32,800,1600,10
12520165,41.120519,29.049568,11,750,1200,15
12536042,41.02481,28.796226,190.63,800,1200,15
12556473,41.058547,28.668094,34.74,900,1600,25
12538295,41.022113,28.824195,58.32,600,1600,15
12559651,40.982431,28.860142,24.4,700,1200,15
12579266,41.045948,28.994417,40.2,700,1200,5
12519109,41.127367,29.047355,21.06,600,1600,15
12594022,41.184712,28.741648,12.25,700,1200,15
12519214,41.110465,29.041052,35.64,700,1300,10
12537180,41.01098,28.816475,11.85,800,1300,15
12515347,41.090398,28.970941,79,900,1200,15
12591345,41.06921,28.78368,110.5,700,900,20
12501870,41.056845,28.951119,14.16,800,1200,15
12545675,41.001851,28.816961,72.56,600,1600,15
12559637,40.989059,28.8473,62.98,600,1600,10
12556620,41.057587,28.683656,35.69,800,1600,8
12549559,40.995916,28.675759,13,700,1200,5
12585430,41.000795,28.797138,213.27,1000,1300,15
12569223,41.031626,28.967039,36.27,800,1200,20
12560322,40.987456,28.69879,22.28,900,1300,10
12570180,41.069156,29.000169,129.12,700,1300,10
12519088,41.087513,29.056667,28.2,800,1000,10
12534060,41.080149,28.894431,427.67,800,1200,15
12541132,41.08012,28.938866,48.75,600,1600,15
12568583,41.054129,29.026691,79.62,800,1000,5
12556660,41.068281,28.661453,34.2,900,1300,10
12585342,41.006277,28.812397,874.7,600,1600,15
12559533,41.044097,28.812811,19.31,700,1600,15
12576079,41.052442,28.984867,189.75,700,1100,15
12558204,41.000781,28.907223,24.35,600,1600,15
12558107,41.009753,28.914743,94.07,1200,1600,5
12539780,41.071929,28.90127,123.39,800,1600,5
12568544,41.044534,29.002763,128.99,700,900,8
12519223,41.110937,29.025487,36,600,1600,15
12579261,41.044063,28.959326,31.1,800,1200,30
12562154,41.004138,28.690532,63.1,800,1200,10
12562095,41.003205,28.688323,124.4,900,1600,15
12515334,41.178275,28.889806,33.4,1000,1400,15
12562072,41.002387,28.700377,189.38,800,1300,20
12542080,41.003687,28.931481,20.24,700,1200,15
12504351,41.053718,28.872584,60.62,800,1700,15
12569371,41.007992,28.976459,308.7,700,1000,20
12560232,40.981246,28.714339,76.57,700,1300,15
12532515,41.03083,28.834993,47.18,600,1600,10
12519124,41.1103,29.017089,11.63,700,1200,5
12579260,41.048457,28.958449,29.36,800,1200,30
12531264,41.0138,28.9086,85.8,900,1200,10
12533120,40.995309,28.847621,351.35,600,1600,10
12519123,41.116044,29.021713,11.4,700,1200,5
12591131,41.11025,28.7897,29.82,800,1100,15
12567507,41.025002,28.981594,48,600,1000,15
12557528,41.001755,28.694441,4892.93,530,700,75
12578162,41.083039,28.989572,47.09,800,1300,15
12549427,40.982056,28.677382,85,700,1200,10
12558250,41.003074,28.914756,59.81,800,1200,10
12584380,41.178542,28.989887,179,600,1600,15
12538215,41.058547,28.826502,1658.01,600,1600,15
12576444,41.014226,28.9451,16.5,800,900,20
12537173,41.011976,28.814952,9,600,1400,15
12501860,41.071406,28.981678,24.29,900,1200,10
12545016,41.001312,28.881837,53.33,900,1100,5
12554177,41.005029,28.621498,21.91,800,1300,10
12562024,41.053078,28.623687,112,600,1200,20
12561280,41.005064,28.655044,51.8,730,830,15
12531302,41.007418,28.909344,65.8,800,1600,15
12561356,41.006503,28.540369,30.88,800,930,20
12561432,41.073817,28.243564,23.73,1130,1230,10
12554153,41.018488,28.628278,3,1000,1400,15
12501858,41.079087,29.005184,68.14,700,1300,10
12536082,41.03874,28.779453,51.73,1200,1600,15
12534001,41.081153,28.894309,12,600,800,10
12541038,41.076602,28.919055,7.2,600,1600,15
12532327,41.03787,28.881465,185.8,600,1600,5
12559419,40.977956,28.875675,20.05,1000,1500,20
12554094,40.984609,28.621993,185.1,600,1600,15
12563488,41.04866,28.931637,307.8,600,1000,20
12559747,40.991363,28.867861,45.48,800,1300,15
12539568,41.074025,28.903146,75.78,800,1600,20
12549039,41.00168,28.673693,20.43,700,1300,15
12535183,41.07648,28.663538,17,900,1300,15
12559688,40.995835,28.885993,14.3,600,1600,15
12501866,41.064605,28.977656,58.55,800,1000,30
12583446,40.964215,28.799801,49.5,800,1300,15
12584221,41.177653,28.991185,58.3,1100,1600,5
12556508,41.057835,28.729092,78.32,1300,1600,15
12567497,41.035627,28.981193,54.05,600,1000,15
12534087,41.080864,28.89391,282.95,600,900,15
12567404,41.034322,28.979197,257.3,700,1000,40
12562015,41.009666,28.659596,14.7,600,1800,20
12584333,41.16807,29.057106,29.63,700,1200,5
12561545,41.015669,28.531732,60.9,800,1000,10
12561327,41.013365,28.559685,29,700,800,10
12504294,41.032669,28.886859,120.63,800,1600,5
12504338,41.020323,28.900833,37.5,700,1300,15
12592326,41.046032,28.788428,584,600,1600,10
12592196,41.063819,28.930606,75.47,900,1400,20
12532314,41.032721,28.856424,20,1000,1100,15
12539567,41.058323,28.913457,661.52,800,930,15
12557653,41.047742,28.644301,97.5,800,1600,8
12579288,41.05325,28.988686,108.49,800,1000,15
12576145,41.056939,28.98095,88.09,900,1200,15
12585177,40.979944,28.717767,28.56,1030,1230,20
12545653,41.000857,28.834353,87.7,600,1600,10
12503407,41.069214,28.998426,37.1,1200,1500,15
12579393,41.056402,28.993287,52.14,600,1600,10
12558211,40.986762,28.904319,38.84,700,1200,15
12568418,41.049917,29.008801,34.52,1000,1200,10
12569253,41.007074,28.954146,271.01,700,1000,15
12531384,40.994881,28.909621,10.5,800,1300,20
12592368,41.049757,28.774691,70.67,800,1000,15
12563705,41.041131,28.920261,9.6,800,1200,15
12548059,41.039992,28.661718,112.53,900,1300,15
12537122,41.010404,28.814831,25,600,1600,10
12503421,41.080358,29.007471,746,700,1000,15
12537188,41.001687,28.83027,55.36,8000,1400,20
12520404,41.110917,29.031369,52.5,800,1200,15
12567365,41.037447,28.991976,160,600,900,30
12538138,41.016078,28.824799,18.62,600,1600,15
12563663,41.052975,28.906384,45.85,600,1600,15
12555036,41.017081,28.645713,107.35,900,1600,15
12556643,41.129853,28.625729,36.44,700,1000,30
12570130,41.067343,29.002809,217.88,800,1000,5
12584126,41.189312,29.045169,30.4,800,1600,5
12583191,41.010803,28.84159,56.3,900,1500,35
12593209,41.086781,28.902522,33.75,1000,1300,15
12563595,41.038844,28.929865,64.97,800,1400,20
12539828,41.04032,28.872366,33.99,800,1300,15
12515261,41.076746,28.981638,62.75,600,1600,15
12556293,41.063373,28.671666,167.2,600,1200,5
12549025,40.989455,28.673488,37.75,600,1600,15
12556652,41.165366,28.607916,109.5,700,1200,5
12549027,40.99687,28.648072,79.67,800,1400,15
